feature,coefficient
what waste,-0.42298328707104466
having to,-0.4230166189519359
quality,-0.42328356161295394
aliens,-0.4238409545335587
is even,-0.4241660162243992
englund,-0.42434338469650656
if someone,-0.4248327799264617
gags,-0.4255817016068133
the dvd,-0.42578236702165284
mention,-0.4258794776292586
bored and,-0.42628939861214765
tedious and,-0.42649958900129115
how about,-0.42653579696561617
power rangers,-0.4266174290582779
disjointed,-0.42680606627409823
soap opera,-0.42683061412981776
portion,-0.4272867954804664
shoot,-0.4274609996620435
student,-0.42775934092715284
pia,-0.4278259751651661
does not,-0.42792884389165553
watch this,-0.4280126739897311
dad,-0.42843344111091397
appeal,-0.4285481792924306
but no,-0.4290805783021967
baby,-0.42924393061533106
and don,-0.4293493586077339
lordi,-0.4294044287443409
illogical,-0.42971590399442655
inane,-0.42991053178256566
attempts to,-0.4307868497389791
minutes into,-0.4311041171596882
getting,-0.43113614787225724
demon,-0.4314084752310978
don get,-0.43211856413303695
was terrible,-0.4321920963648073
be better,-0.43253131095142855
continuity,-0.4326929022802256
want to,-0.4328290147255555
the editing,-0.4328558205024995
much of,-0.4330411895800772
would have,-0.4333438118192811
credits,-0.43339222474010325
over,-0.4337099249464691
the weakest,-0.4341424878635095
interesting but,-0.4342961542392088
dreck,-0.434481386401061
very low,-0.43463100289082335
ego,-0.43469390828886423
set up,-0.43493066679905007
unoriginal,-0.4353107493727632
10 minutes,-0.4353256861864844
an hour,-0.43550064929503063
my grade,-0.43572935474319396
was some,-0.43630928810060143
miserably,-0.4363421344070997
compelled,-0.4366667703874932
scene,-0.4367346440788967
unintentionally funny,-0.43680115868394764
spent,-0.43693047979362015
mexican,-0.43729394890802287
the eye,-0.4379562626298194
and poor,-0.43800011189638977
largely,-0.4380268413174644
result of,-0.4380865229306994
talks,-0.438591203651498
yet another,-0.43883179355768814
you re,-0.438904120326373
was trying,-0.4389733621465812
very weak,-0.43902902821926537
torture,-0.4396614316503879
merely,-0.4400088789858208
main,-0.4400641728691566
offer,-0.4401125898380215
nasty,-0.4402176047967975
actors but,-0.44046982682349284
is laughable,-0.4405669518567352
rape,-0.44078310213092703
it didn,-0.44079137071101915
female,-0.4409892279600539
rick,-0.4409908423223455
why do,-0.44101658017233486
the zombies,-0.44108387914990815
this could,-0.44123944243536745
caine,-0.4414828422165175
save the,-0.4415332086505161
acceptable,-0.4416437872193519
of movie,-0.4417096802513574
favor,-0.4417974606741893
conspiracy,-0.44186159745579645
one time,-0.44251004804537675
blatant,-0.4430551905975593
film the,-0.4436510186294895
writer,-0.44371125676826584
god awful,-0.44376493932001726
he then,-0.4438357951119093
rambo,-0.44434581959536507
virus,-0.44455840802031626
90 minutes,-0.4450735948415528
the makers,-0.44526306592128356
already,-0.44529392929276523
film but,-0.44612030774982625
cult,-0.446276346545402
the least,-0.44627873384723504
senseless,-0.4464047473249193
robot,-0.4468127023831299
throw,-0.44714491039894144
first two,-0.4473711722898775
storyline,-0.44749318205259214
just seems,-0.4479188980868873
about this,-0.44799484137096846
set,-0.448668758516031
overrated,-0.44906345464401004
this project,-0.44911961886634844
one dimensional,-0.44917746441244544
simply not,-0.4500523641781728
scary movie,-0.45022393729866533
be comedy,-0.45089291010134847
is it,-0.4511343052535574
was bad,-0.45117275292713416
to sleep,-0.45129153089497687
all over,-0.4516051349664765
inept,-0.45170938597516
dubbed,-0.4518031055408071
the biggest,-0.452002367149029
quickly,-0.4520623060422325
film maker,-0.45235627430361247
the main,-0.4529254098020674
the us,-0.4530562605477335
turn,-0.4530619243569785
to work,-0.45333583581247955
corpse,-0.4533926894909128
huge fan,-0.45351564956725837
as long,-0.4538036390774157
downhill,-0.4540113636231533
movie was,-0.4548863040430011
kinda,-0.45491158365194045
all that,-0.4550760813595868
saturday,-0.4553085796501473
hideous,-0.4554725362401599
walked out,-0.4557387585039173
behave,-0.4558817920853826
thunderbirds,-0.4568085515794463
stick to,-0.4568903846970758
fan of,-0.4568972958925281
such,-0.45730015236347754
from one,-0.45737740599174526
time for,-0.45740474284140215
bother with,-0.4574412776342006
filmmakers,-0.4578501302828714
worst films,-0.45801902552029755
theater,-0.4587728204433463
the result,-0.4589774984406
one star,-0.459205424815911
stiff,-0.4592474176040605
book,-0.4594612821373852
seed,-0.45951429443759206
in film,-0.4601813462327867
has the,-0.46034606857259797
thing about,-0.46049681119419456
instead it,-0.4605216653157925
acts,-0.46071638035754175
advice,-0.46100539666933454
fell asleep,-0.4622632340494159
in space,-0.46280032768045914
prom night,-0.4629868979327643
unlikeable,-0.4630872663472105
difficult to,-0.46409357865014345
it simply,-0.46422825538866513
dying,-0.464260964204864
are we,-0.464471492764474
potential,-0.46447344406886704
aren,-0.464583713462725
for something,-0.46477331030921804
franco,-0.4648072263244973
shouting,-0.4652227656440708
ariel,-0.4660703371471776
mabel,-0.466470001502698
was all,-0.4666583785970963
hardly,-0.4677223602492337
the producers,-0.46805166128763487
on the,-0.46807258889819436
reason for,-0.46826954944432736
walked,-0.46829911505818067
weren,-0.4684086403542833
has no,-0.4684568039505999
idiotic,-0.4690206352298928
horrible movie,-0.4696591803495607
fail,-0.4696861996848016
budget,-0.4700884424342059
was the,-0.47034733968447057
been made,-0.47038196807065785
dialogue is,-0.4704295692425903
can believe,-0.4704599522018978
less,-0.4704961473266839
did they,-0.47086345730181506
program,-0.47138717052035606
purpose of,-0.4714057810468341
it up,-0.471817767130881
asylum,-0.47210122673236976
black,-0.4722141040042251
cheese,-0.4727290695778249
original film,-0.47287281656615593
me wrong,-0.4729179246386515
sounds like,-0.47311028471122785
sat through,-0.47311267822492525
rescue,-0.47319523389478385
son of,-0.47351752087131194
stock footage,-0.47370825859518784
bell,-0.4738393154385024
weakest,-0.4749542460609312
point of,-0.47505601668045716
promise,-0.47533614942218183
upper,-0.47537595721907433
vampires,-0.4757491645374264
stick,-0.475966297290119
little to,-0.4764338115524739
chase,-0.4764989991127
boll,-0.47675484920393757
ridiculously,-0.47688497966149374
movie the,-0.47700509779099337
and therefore,-0.4772075553278232
clichéd,-0.4776165499795761
acting was,-0.47763072521275524
stinker,-0.47788305957538324
corpses,-0.47805373555077507
tashan,-0.4784631675602552
jungle,-0.47865690258973104
monster,-0.478942595987029
they were,-0.4795121133388585
ideas,-0.48006768645244396
it looks,-0.48020466172094267
are too,-0.4807946751463383
movie if,-0.4809868508938247
puerto,-0.48196442730177963
tunnel,-0.48274532566397393
dillinger,-0.4828257352627387
ever seen,-0.482879415351
is this,-0.4831315098106888
it might,-0.48332526657242436
it because,-0.4833268209343834
huge,-0.48448106099856614
hopes,-0.4846853366206478
it looked,-0.48469159371157405
one scene,-0.4853274075035257
speak,-0.48583322488742425
sense,-0.48607569588680777
hated,-0.4862096238617825
went,-0.4874790712087187
flesh,-0.4876894488760026
tried,-0.4878100466729271
kareena,-0.488094870392112
names,-0.48943259808708706
in which,-0.48944967390949795
but then,-0.48992251686261346
hackneyed,-0.49030766771447504
leigh,-0.4905140422539979
half of,-0.49064544405711363
forest,-0.49140884862563394
something to,-0.4920743899584781
non existent,-0.4921345706486236
usually,-0.4921722685456059
welch,-0.49229429154599885
unfortunately it,-0.4934711832423904
could not,-0.49599423303097245
utterly,-0.4960921548697311
stock,-0.4964942858305776
it fails,-0.4965419851841894
jones,-0.4971768178205173
is boring,-0.4973620841806476
no reason,-0.49790439064269987
arab,-0.49790677087103036
me that,-0.4987896543284878
this turkey,-0.4989249273364605
right wing,-0.4991542205979027
ill,-0.49917107226063995
scooby doo,-0.49973814433126096
stereotypical,-0.4997715617915028
don bother,-0.49982143830682346
long as,-0.4999829007018724
incredibly,-0.5004420283639384
godzilla,-0.500597620816202
about as,-0.5012482686833944
than,-0.5014278615664645
dimensional,-0.5017098748406924
stilted,-0.5020006531312732
the wrong,-0.50209035205128
to recommend,-0.5021331431383673
awful and,-0.5022330517212924
try,-0.5024273971872841
problem with,-0.5025617316925268
existent,-0.5028666402674107
plot was,-0.502890044765851
just wasn,-0.5030289170190664
girl,-0.5032659794942447
maker,-0.5036813864982546
unintentionally,-0.5041089193383914
sit,-0.5042184875913724
for no,-0.5044171139885238
feels,-0.5046658082695957
utter,-0.5047490858847621
lifeless,-0.5051728023672822
motions,-0.5053512532103953
scary,-0.5055932367421204
dahmer,-0.5056301446555885
nose,-0.505678462693866
chick,-0.5061188048710847
is poor,-0.506264481904075
very poorly,-0.506885005292076
followed,-0.5070768567383248
sleeping,-0.5071326882690648
flop,-0.507667814611403
stupid and,-0.5080694592091614
that about,-0.5080998443738387
to even,-0.508315850186394
like an,-0.5083196147457029
for this,-0.5089228751749809
sound,-0.5091579957031471
semi,-0.5092161208670279
character,-0.50969333165161
dire,-0.5105631139784567
soldiers,-0.5105988222947033
act,-0.5111266118873665
and boring,-0.5112208273554826
have some,-0.5112342030155476
rip off,-0.5113942789037697
wife,-0.5121997396830247
lazy,-0.5122114640833902
lame and,-0.5126016651461753
clichés,-0.5127189968062802
these people,-0.5127441296693925
bottom,-0.5141736051575788
no plot,-0.5143486010553138
isn that,-0.515351603841571
muddled,-0.5164631370347185
two hours,-0.5172584675754271
estate,-0.5178428186021884
mother,-0.5180166877588607
don watch,-0.5182307905779424
proper,-0.5183162503140101
let,-0.5183281822282608
how not,-0.5187039712489809
ok but,-0.5197807205472766
sequel,-0.5198334501941468
bad this,-0.5205938216566023
to care,-0.5209089051061316
annie,-0.5216569205216569
an awful,-0.5217010781753572
development,-0.5218898072985878
but unfortunately,-0.5220229443868047
without any,-0.522829950994514
while she,-0.5231702109111824
naughty,-0.5235578628548073
decides to,-0.5245049280315479
cop,-0.5246241955038858
horrid,-0.5246816285974786
ripped,-0.5247841589153674
to do,-0.5256596435448094
alright,-0.5272327785658987
pile of,-0.5274343619155987
george,-0.5274425463952144
it in,-0.5276323270021372
insult to,-0.5278367306154608
had to,-0.5278673421412933
tv,-0.5286265757813244
so you,-0.5295440143742529
pass,-0.5297226237335729
does have,-0.5307891964726998
has nothing,-0.5312666815303511
east,-0.5318805045739239
seagal,-0.5320256247081455
dinosaur,-0.5320396282728609
becomes,-0.5325931006433005
screenwriter,-0.5327280335653265
started,-0.533446819285644
absolutely nothing,-0.5338302606312508
uninspired,-0.5343435149038529
all costs,-0.5346333109647372
be great,-0.5356035854466797
any sense,-0.5360673784855383
very disappointing,-0.5369151510249321
straight,-0.5371847396624105
slasher,-0.5383313305022203
but not,-0.5386459179784168
daughter,-0.5389205605952125
security,-0.5403052992168299
girlfriend,-0.5404314853543267
crappy,-0.540676450483803
oh and,-0.5407026148376339
or something,-0.5409521490570555
up on,-0.5415218155646202
sick,-0.5421753826091333
and use,-0.5421878932436213
spends,-0.5425471866910944
plastic,-0.5441055617760118
lacks the,-0.5441224895621559
action scenes,-0.5441554611363918
filming,-0.5445936416241396
half the,-0.5446827457343144
frankly,-0.5447914304181369
no sense,-0.5454740329077692
die,-0.5457518963508555
that they,-0.5458465274140065
good looking,-0.5461777692253168
husband,-0.5463471695910908
rather,-0.5466010971844926
however the,-0.546947184978966
gang,-0.5470752170109797
news,-0.5485313055294517
stupidity,-0.5489435710290965
santa,-0.5489534971926845
very disappointed,-0.5489657807892023
is terrible,-0.550001297709325
hunter,-0.5503565448613817
but in,-0.5505034951072766
just not,-0.5505861952239498
not that,-0.5506757077811122
jesus,-0.5509398456369236
ii,-0.551179411657135
wanted to,-0.5515477987709854
attempts,-0.5515622049036412
amateurish,-0.5517661291385033
should,-0.5518597001581356
predictable and,-0.5519052139115875
better to,-0.5521753603259799
junk,-0.5526095970610173
convince,-0.5528588546878961
prom,-0.5530026657286973
how did,-0.553826601761655
don go,-0.554038948185044
the cover,-0.5544603217161181
would not,-0.5546053835249892
would be,-0.555044446704977
tripe,-0.5553153177413513
enough of,-0.5563419333973915
should have,-0.5574268627234322
walking,-0.558444669946352
mansion,-0.5589662610085683
save your,-0.5596888731625075
it tries,-0.560183358977787
feel like,-0.5604274988987771
let down,-0.5613334725890953
gun,-0.5614708159894723
jewish,-0.5619496442092817
wood,-0.5632557277385242
fest,-0.5634180999450179
look,-0.5644556115466709
single,-0.5650630146721213
first half,-0.5658244684546339
money on,-0.5663006199416019
blah blah,-0.5667986100498065
cheap and,-0.5678398885372565
writing,-0.5679224997936231
whatever,-0.5681052657492827
maybe it,-0.5687863317987899
yeah,-0.5690956906076886
useless,-0.5699798003854195
sub,-0.5701282039348491
doesn,-0.5709272225435611
every,-0.5722158641322488
on its,-0.5722188711139337
the mummy,-0.572844444266708
watching this,-0.5728639219026689
fake,-0.5731207381166962
van damme,-0.5738189022899205
damme,-0.5738189022899205
doo,-0.5744090909712909
ashamed,-0.5748744951604501
in an,-0.5759859476630276
why did,-0.5762865069431717
this one,-0.5763568828984063
problem is,-0.5766829464345753
rest of,-0.5767637147983666
can only,-0.5769387316840574
good thing,-0.5770878971593747
substance,-0.5773888565799826
doctor,-0.5776400671514123
unbearable,-0.5777156847943541
sellers,-0.5779296038725454
eye candy,-0.5784051746641273
my time,-0.5793729516478944
sounds,-0.5797186710945889
at,-0.5797640556872549
really bad,-0.5799317228459183
is supposed,-0.5799747674192884
the good,-0.5799831596565506
this piece,-0.5804166039789823
everyone involved,-0.5805519185463494
whole movie,-0.5806584161462682
re,-0.5806957711669866
much better,-0.58148806409808
lindsay,-0.5816601604640824
them the,-0.5829095837478953
mildly,-0.5830013554939676
needed,-0.5831065951521288
appears to,-0.5831400308186426
not recommend,-0.5838654540545258
drug,-0.5846779625205001
only good,-0.5847353973687058
bad movies,-0.5849131334767629
no real,-0.5851888020083054
given,-0.585565246210403
want,-0.585628183316805
mean,-0.5857851595519299
year old,-0.5870704310969345
bad film,-0.5874775329555504
grave,-0.5876104828250283
villain,-0.5881771189890497
more like,-0.58929618373571
to have,-0.5894674050634063
have made,-0.5902106542613743
not very,-0.5907001752696184
it through,-0.5908376038012161
doesn make,-0.5910174904237371
up,-0.5929132895144188
hand,-0.5932255597553316
boyfriend,-0.5948085586677133
appears,-0.5949564966551786
sex,-0.5950923133029525
downright,-0.5951017962222018
alex,-0.5955867722208646
